year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2018,"Philadelphia Vireo",Vireo philadelphicus,23,90.5,0.2541436464088398
2019,"Philadelphia Vireo",Vireo philadelphicus,10,63,0.15873015873015872
2010,"Red-eyed Vireo",Vireo olivaceus,0,69.5,0
2011,"Red-eyed Vireo",Vireo olivaceus,0,98.05,0
2012,"Red-eyed Vireo",Vireo olivaceus,1,98.25,0.010178117048346057
2013,"Red-eyed Vireo",Vireo olivaceus,4,126.3,0.03167062549485353
2014,"Red-eyed Vireo",Vireo olivaceus,0,62.25,0
2015,"Red-eyed Vireo",Vireo olivaceus,1,91,0.01098901098901099
2016,"Red-eyed Vireo",Vireo olivaceus,0,90.8,0
2017,"Red-eyed Vireo",Vireo olivaceus,1,90,0.011111111111111112
2018,"Red-eyed Vireo",Vireo olivaceus,0,90.5,0
2019,"Red-eyed Vireo",Vireo olivaceus,3,63,0.047619047619047616
2010,"Yellow-green Vireo",Vireo flavoviridis,14,69.5,0.2014388489208633
2011,"Yellow-green Vireo",Vireo flavoviridis,5,98.05,0.05099439061703213
2012,"Yellow-green Vireo",Vireo flavoviridis,1,98.25,0.010178117048346057
2013,"Yellow-green Vireo",Vireo flavoviridis,6,126.3,0.047505938242280284
2014,"Yellow-green Vireo",Vireo flavoviridis,0,62.25,0
2015,"Yellow-green Vireo",Vireo flavoviridis,1,91,0.01098901098901099
2016,"Yellow-green Vireo",Vireo flavoviridis,0,90.8,0
2017,"Yellow-green Vireo",Vireo flavoviridis,0,90,0
2018,"Yellow-green Vireo",Vireo flavoviridis,0,90.5,0
2019,"Yellow-green Vireo",Vireo flavoviridis,0,63,0
2010,"Lesser Greenlet",Pachysylvia decurtata,6,69.5,0.08633093525179857
2011,"Lesser Greenlet",Pachysylvia decurtata,24,98.05,0.2447730749617542
2012,"Lesser Greenlet",Pachysylvia decurtata,37,98.25,0.37659033078880405
2013,"Lesser Greenlet",Pachysylvia decurtata,46,126.3,0.36421219319081555
2014,"Lesser Greenlet",Pachysylvia decurtata,27,62.25,0.43373493975903615
2015,"Lesser Greenlet",Pachysylvia decurtata,22,91,0.24175824175824176
2016,"Lesser Greenlet",Pachysylvia decurtata,13,90.8,0.14317180616740088
2017,"Lesser Greenlet",Pachysylvia decurtata,17,90,0.18888888888888888
2018,"Lesser Greenlet",Pachysylvia decurtata,30,90.5,0.3314917127071823
2019,"Lesser Greenlet",Pachysylvia decurtata,17,63,0.2698412698412698
2010,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,69.5,0
2011,"Rufous-browed Peppershrike",Cyclarhis gujanensis,1,98.05,0.010198878123406425
2012,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,98.25,0
2013,"Rufous-browed Peppershrike",Cyclarhis gujanensis,1,126.3,0.007917656373713382
2014,"Rufous-browed Peppershrike",Cyclarhis gujanensis,1,62.25,0.01606425702811245
2015,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,91,0
2016,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,90.8,0
2017,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,90,0
2018,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,90.5,0
2019,"Rufous-browed Peppershrike",Cyclarhis gujanensis,0,63,0
2010,"White-throated Magpie-Jay",Calocitta formosa,63,69.5,0.9064748201438849
2011,"White-throated Magpie-Jay",Calocitta formosa,118,98.05,1.2034676185619582
2012,"White-throated Magpie-Jay",Calocitta formosa,64,98.25,0.6513994910941476
2013,"White-throated Magpie-Jay",Calocitta formosa,89,126.3,0.7046714172604909
2014,"White-throated Magpie-Jay",Calocitta formosa,88,62.25,1.4136546184738956
2015,"White-throated Magpie-Jay",Calocitta formosa,50,91,0.5494505494505495
2016,"White-throated Magpie-Jay",Calocitta formosa,68,90.8,0.748898678414097
2017,"White-throated Magpie-Jay",Calocitta formosa,88,90,0.9777777777777777
2018,"White-throated Magpie-Jay",Calocitta formosa,77,90.5,0.850828729281768
2019,"White-throated Magpie-Jay",Calocitta formosa,90,63,1.4285714285714286
2010,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,10,69.5,0.14388489208633093
2011,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,55,98.05,0.5609382967873534
2012,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,98.25,0
2013,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,126.3,0
2014,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,62.25,0
2015,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,91,0
2016,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,90.8,0
2017,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,90,0
2018,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,0,90.5,0
2019,"Northern Rough-winged Swallow",Stelgidopteryx serripennis,8,63,0.12698412698412698
2010,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,69.5,0
2011,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,98.05,0
2012,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,98.25,0
2013,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,126.3,0
2014,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,2,62.25,0.0321285140562249
2015,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,91,0
2016,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,90.8,0
2017,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,90,0
2018,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,90.5,0
2019,"Southern Rough-winged Swallow",Stelgidopteryx ruficollis,0,63,0
2010,"Gray-breasted Martin",Progne chalybea,0,69.5,0
2011,"Gray-breasted Martin",Progne chalybea,0,98.05,0
2012,"Gray-breasted Martin",Progne chalybea,0,98.25,0
2013,"Gray-breasted Martin",Progne chalybea,0,126.3,0
2014,"Gray-breasted Martin",Progne chalybea,0,62.25,0
2015,"Gray-breasted Martin",Progne chalybea,0,91,0
2016,"Gray-breasted Martin",Progne chalybea,0,90.8,0
2017,"Gray-breasted Martin",Progne chalybea,0,90,0
2018,"Gray-breasted Martin",Progne chalybea,14,90.5,0.15469613259668508
2019,"Gray-breasted Martin",Progne chalybea,0,63,0
2010,"Mangrove Swallow",Tachycineta albilinea,0,69.5,0
2011,"Mangrove Swallow",Tachycineta albilinea,0,98.05,0
2012,"Mangrove Swallow",Tachycineta albilinea,3,98.25,0.030534351145038167
2013,"Mangrove Swallow",Tachycineta albilinea,0,126.3,0
2014,"Mangrove Swallow",Tachycineta albilinea,0,62.25,0
2015,"Mangrove Swallow",Tachycineta albilinea,0,91,0
2016,"Mangrove Swallow",Tachycineta albilinea,0,90.8,0
2017,"Mangrove Swallow",Tachycineta albilinea,1,90,0.011111111111111112
2018,"Mangrove Swallow",Tachycineta albilinea,0,90.5,0
2019,"Mangrove Swallow",Tachycineta albilinea,0,63,0
2010,"Bank Swallow",Riparia riparia,0,69.5,0
2011,"Bank Swallow",Riparia riparia,1,98.05,0.010198878123406425
2012,"Bank Swallow",Riparia riparia,0,98.25,0
2013,"Bank Swallow",Riparia riparia,0,126.3,0
2014,"Bank Swallow",Riparia riparia,0,62.25,0
2015,"Bank Swallow",Riparia riparia,0,91,0
2016,"Bank Swallow",Riparia riparia,0,90.8,0
2017,"Bank Swallow",Riparia riparia,0,90,0
2018,"Bank Swallow",Riparia riparia,0,90.5,0
2019,"Bank Swallow",Riparia riparia,0,63,0
2010,"Barn Swallow",Hirundo rustica,0,69.5,0
2011,"Barn Swallow",Hirundo rustica,0,98.05,0
2012,"Barn Swallow",Hirundo rustica,28,98.25,0.28498727735368956
2013,"Barn Swallow",Hirundo rustica,6,126.3,0.047505938242280284
2014,"Barn Swallow",Hirundo rustica,4,62.25,0.0642570281124498
2015,"Barn Swallow",Hirundo rustica,0,91,0
2016,"Barn Swallow",Hirundo rustica,1,90.8,0.011013215859030838
2017,"Barn Swallow",Hirundo rustica,0,90,0
2018,"Barn Swallow",Hirundo rustica,29,90.5,0.32044198895027626
2019,"Barn Swallow",Hirundo rustica,0,63,0
2010,"House Wren",Troglodytes aedon,0,69.5,0
2011,"House Wren",Troglodytes aedon,0,98.05,0
2012,"House Wren",Troglodytes aedon,0,98.25,0
2013,"House Wren",Troglodytes aedon,0,126.3,0
2014,"House Wren",Troglodytes aedon,1,62.25,0.01606425702811245
2015,"House Wren",Troglodytes aedon,1,91,0.01098901098901099
2016,"House Wren",Troglodytes aedon,0,90.8,0
2017,"House Wren",Troglodytes aedon,0,90,0
2018,"House Wren",Troglodytes aedon,0,90.5,0
2019,"House Wren",Troglodytes aedon,0,63,0
2010,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,69.5,0
2011,"House Wren (Southern)",Troglodytes aedon [musculus Group,1,98.05,0.010198878123406425
2012,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,98.25,0
2013,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,126.3,0
2014,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,62.25,0
2015,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,91,0
2016,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,90.8,0
2017,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,90,0
2018,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,90.5,0
2019,"House Wren (Southern)",Troglodytes aedon [musculus Group,0,63,0
2010,"Rufous-naped Wren",Campylorhynchus rufinucha,53,69.5,0.762589928057554
2011,"Rufous-naped Wren",Campylorhynchus rufinucha,36,98.05,0.36715961244263134
2012,"Rufous-naped Wren",Campylorhynchus rufinucha,49,98.25,0.49872773536895676
2013,"Rufous-naped Wren",Campylorhynchus rufinucha,37,126.3,0.2929532858273951
2014,"Rufous-naped Wren",Campylorhynchus rufinucha,39,62.25,0.6265060240963856
2015,"Rufous-naped Wren",Campylorhynchus rufinucha,41,91,0.45054945054945056
2016,"Rufous-naped Wren",Campylorhynchus rufinucha,39,90.8,0.42951541850220265
2017,"Rufous-naped Wren",Campylorhynchus rufinucha,80,90,0.8888888888888888
2018,"Rufous-naped Wren",Campylorhynchus rufinucha,62,90.5,0.6850828729281768
2019,"Rufous-naped Wren",Campylorhynchus rufinucha,51,63,0.8095238095238095
2010,"Banded Wren",Thryophilus pleurostictus,26,69.5,0.37410071942446044
2011,"Banded Wren",Thryophilus pleurostictus,18,98.05,0.18357980622131567
2012,"Banded Wren",Thryophilus pleurostictus,32,98.25,0.3256997455470738
2013,"Banded Wren",Thryophilus pleurostictus,38,126.3,0.3008709422011085
2014,"Banded Wren",Thryophilus pleurostictus,12,62.25,0.1927710843373494
2015,"Banded Wren",Thryophilus pleurostictus,14,91,0.15384615384615385
2016,"Banded Wren",Thryophilus pleurostictus,9,90.8,0.09911894273127754
2017,"Banded Wren",Thryophilus pleurostictus,46,90,0.5111111111111111
2018,"Banded Wren",Thryophilus pleurostictus,65,90.5,0.7182320441988951
2019,"Banded Wren",Thryophilus pleurostictus,42,63,0.6666666666666666
2010,"Rufous-and-white Wren",Thryophilus rufalbus,0,69.5,0
2011,"Rufous-and-white Wren",Thryophilus rufalbus,7,98.05,0.07139214686384499
2012,"Rufous-and-white Wren",Thryophilus rufalbus,3,98.25,0.030534351145038167
2013,"Rufous-and-white Wren",Thryophilus rufalbus,6,126.3,0.047505938242280284
2014,"Rufous-and-white Wren",Thryophilus rufalbus,2,62.25,0.0321285140562249
2015,"Rufous-and-white Wren",Thryophilus rufalbus,0,91,0
2016,"Rufous-and-white Wren",Thryophilus rufalbus,3,90.8,0.03303964757709251
2017,"Rufous-and-white Wren",Thryophilus rufalbus,5,90,0.05555555555555555
2018,"Rufous-and-white Wren",Thryophilus rufalbus,1,90.5,0.011049723756906077
2019,"Rufous-and-white Wren",Thryophilus rufalbus,6,63,0.09523809523809523
2010,"Plain Wren",Cantorchilus modestus,3,69.5,0.04316546762589928
2011,"Plain Wren",Cantorchilus modestus,13,98.05,0.13258541560428352
2012,"Plain Wren",Cantorchilus modestus,8,98.25,0.08142493638676845
2013,"Plain Wren",Cantorchilus modestus,12,126.3,0.09501187648456057
2014,"Plain Wren",Cantorchilus modestus,7,62.25,0.11244979919678715
2015,"Plain Wren",Cantorchilus modestus,12,91,0.13186813186813187
2016,"Plain Wren",Cantorchilus modestus,9,90.8,0.09911894273127754
2017,"Plain Wren",Cantorchilus modestus,10,90,0.1111111111111111
2018,"Plain Wren",Cantorchilus modestus,5,90.5,0.055248618784530384
2019,"Plain Wren",Cantorchilus modestus,8,63,0.12698412698412698
2010,"Long-billed Gnatwren",Ramphocaenus melanurus,1,69.5,0.014388489208633094
2011,"Long-billed Gnatwren",Ramphocaenus melanurus,6,98.05,0.06119326874043855
2012,"Long-billed Gnatwren",Ramphocaenus melanurus,6,98.25,0.061068702290076333
2013,"Long-billed Gnatwren",Ramphocaenus melanurus,11,126.3,0.08709422011084719
2014,"Long-billed Gnatwren",Ramphocaenus melanurus,1,62.25,0.01606425702811245
2015,"Long-billed Gnatwren",Ramphocaenus melanurus,10,91,0.10989010989010989
2016,"Long-billed Gnatwren",Ramphocaenus melanurus,6,90.8,0.06607929515418502
2017,"Long-billed Gnatwren",Ramphocaenus melanurus,7,90,0.07777777777777778
2018,"Long-billed Gnatwren",Ramphocaenus melanurus,3,90.5,0.03314917127071823
2019,"Long-billed Gnatwren",Ramphocaenus melanurus,5,63,0.07936507936507936
2010,"White-lored Gnatcatcher",Polioptila albiloris,47,69.5,0.6762589928057554
2011,"White-lored Gnatcatcher",Polioptila albiloris,40,98.05,0.407955124936257
2012,"White-lored Gnatcatcher",Polioptila albiloris,87,98.25,0.8854961832061069
2013,"White-lored Gnatcatcher",Polioptila albiloris,50,126.3,0.39588281868566905
2014,"White-lored Gnatcatcher",Polioptila albiloris,63,62.25,1.0120481927710843
2015,"White-lored Gnatcatcher",Polioptila albiloris,40,91,0.43956043956043955
2016,"White-lored Gnatcatcher",Polioptila albiloris,32,90.8,0.3524229074889868
2017,"White-lored Gnatcatcher",Polioptila albiloris,68,90,0.7555555555555555
2018,"White-lored Gnatcatcher",Polioptila albiloris,44,90.5,0.4861878453038674
2019,"White-lored Gnatcatcher",Polioptila albiloris,37,63,0.5873015873015873
2010,"Tropical Gnatcatcher",Polioptila plumbea,2,69.5,0.02877697841726619
2011,"Tropical Gnatcatcher",Polioptila plumbea,4,98.05,0.0407955124936257
2012,"Tropical Gnatcatcher",Polioptila plumbea,7,98.25,0.07124681933842239
2013,"Tropical Gnatcatcher",Polioptila plumbea,44,126.3,0.34837688044338877
2014,"Tropical Gnatcatcher",Polioptila plumbea,44,62.25,0.7068273092369478
2015,"Tropical Gnatcatcher",Polioptila plumbea,17,91,0.18681318681318682
2016,"Tropical Gnatcatcher",Polioptila plumbea,16,90.8,0.1762114537444934
2017,"Tropical Gnatcatcher",Polioptila plumbea,0,90,0
2018,"Tropical Gnatcatcher",Polioptila plumbea,43,90.5,0.47513812154696133
2019,"Tropical Gnatcatcher",Polioptila plumbea,19,63,0.30158730158730157
2010,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,69.5,0
2011,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,98.05,0
2012,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,98.25,0
2013,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,126.3,0
2014,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,2,62.25,0.0321285140562249
2015,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,91,0
2016,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,90.8,0
2017,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,36,90,0.4
2018,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,90.5,0
2019,"Orange-billed Nightingale-Thrush",Catharus aurantiirostris,0,63,0
2010,"Swainson's Thrush",Catharus ustulatus,3,69.5,0.04316546762589928
2011,"Swainson's Thrush",Catharus ustulatus,0,98.05,0
2012,"Swainson's Thrush",Catharus ustulatus,2,98.25,0.020356234096692113
2013,"Swainson's Thrush",Catharus ustulatus,1,126.3,0.007917656373713382
2014,"Swainson's Thrush",Catharus ustulatus,0,62.25,0
2015,"Swainson's Thrush",Catharus ustulatus,6,91,0.06593406593406594
2016,"Swainson's Thrush",Catharus ustulatus,3,90.8,0.03303964757709251
2017,"Swainson's Thrush",Catharus ustulatus,5,90,0.05555555555555555
2018,"Swainson's Thrush",Catharus ustulatus,5,90.5,0.055248618784530384
2019,"Swainson's Thrush",Catharus ustulatus,9,63,0.14285714285714285
2010,"Wood Thrush",Hylocichla mustelina,1,69.5,0.014388489208633094
2011,"Wood Thrush",Hylocichla mustelina,1,98.05,0.010198878123406425
2012,"Wood Thrush",Hylocichla mustelina,1,98.25,0.010178117048346057
2013,"Wood Thrush",Hylocichla mustelina,1,126.3,0.007917656373713382
2014,"Wood Thrush",Hylocichla mustelina,2,62.25,0.0321285140562249
2015,"Wood Thrush",Hylocichla mustelina,4,91,0.04395604395604396
2016,"Wood Thrush",Hylocichla mustelina,3,90.8,0.03303964757709251
2017,"Wood Thrush",Hylocichla mustelina,2,90,0.022222222222222223
2018,"Wood Thrush",Hylocichla mustelina,2,90.5,0.022099447513812154
2019,"Wood Thrush",Hylocichla mustelina,4,63,0.06349206349206349
2010,"Clay-colored Thrush",Turdus grayi,1,69.5,0.014388489208633094
2011,"Clay-colored Thrush",Turdus grayi,0,98.05,0
2012,"Clay-colored Thrush",Turdus grayi,9,98.25,0.0916030534351145
2013,"Clay-colored Thrush",Turdus grayi,12,126.3,0.09501187648456057
2014,"Clay-colored Thrush",Turdus grayi,7,62.25,0.11244979919678715
2015,"Clay-colored Thrush",Turdus grayi,7,91,0.07692307692307693
2016,"Clay-colored Thrush",Turdus grayi,3,90.8,0.03303964757709251
2017,"Clay-colored Thrush",Turdus grayi,6,90,0.06666666666666667
2018,"Clay-colored Thrush",Turdus grayi,12,90.5,0.13259668508287292
2019,"Clay-colored Thrush",Turdus grayi,13,63,0.20634920634920634
2010,"Ovenbird",Seiurus aurocapilla,0,69.5,0
2011,"Ovenbird",Seiurus aurocapilla,0,98.05,0
2012,"Ovenbird",Seiurus aurocapilla,1,98.25,0.010178117048346057
2013,"Ovenbird",Seiurus aurocapilla,0,126.3,0
2014,"Ovenbird",Seiurus aurocapilla,1,62.25,0.01606425702811245
2015,"Ovenbird",Seiurus aurocapilla,1,91,0.01098901098901099
2016,"Ovenbird",Seiurus aurocapilla,0,90.8,0
2017,"Ovenbird",Seiurus aurocapilla,0,90,0
2018,"Ovenbird",Seiurus aurocapilla,2,90.5,0.022099447513812154
2019,"Ovenbird",Seiurus aurocapilla,1,63,0.015873015873015872
2010,"Worm-eating Warbler",Helmitheros vermivorum,0,69.5,0
2011,"Worm-eating Warbler",Helmitheros vermivorum,0,98.05,0
2012,"Worm-eating Warbler",Helmitheros vermivorum,0,98.25,0
2013,"Worm-eating Warbler",Helmitheros vermivorum,1,126.3,0.007917656373713382
2014,"Worm-eating Warbler",Helmitheros vermivorum,0,62.25,0
2015,"Worm-eating Warbler",Helmitheros vermivorum,1,91,0.01098901098901099
2016,"Worm-eating Warbler",Helmitheros vermivorum,0,90.8,0
2017,"Worm-eating Warbler",Helmitheros vermivorum,1,90,0.011111111111111112
2018,"Worm-eating Warbler",Helmitheros vermivorum,1,90.5,0.011049723756906077
2019,"Worm-eating Warbler",Helmitheros vermivorum,2,63,0.031746031746031744
2010,"Northern Waterthrush",Parkesia noveboracensis,15,69.5,0.2158273381294964
2011,"Northern Waterthrush",Parkesia noveboracensis,12,98.05,0.1223865374808771
2012,"Northern Waterthrush",Parkesia noveboracensis,17,98.25,0.17302798982188294
2013,"Northern Waterthrush",Parkesia noveboracensis,17,126.3,0.13460015835312747
2014,"Northern Waterthrush",Parkesia noveboracensis,10,62.25,0.1606425702811245
2015,"Northern Waterthrush",Parkesia noveboracensis,6,91,0.06593406593406594
2016,"Northern Waterthrush",Parkesia noveboracensis,6,90.8,0.06607929515418502
2017,"Northern Waterthrush",Parkesia noveboracensis,22,90,0.24444444444444444
2018,"Northern Waterthrush",Parkesia noveboracensis,16,90.5,0.17679558011049723
2019,"Northern Waterthrush",Parkesia noveboracensis,17,63,0.2698412698412698
2010,"Golden-winged Warbler",Vermivora chrysoptera,2,69.5,0.02877697841726619
2011,"Golden-winged Warbler",Vermivora chrysoptera,0,98.05,0
2012,"Golden-winged Warbler",Vermivora chrysoptera,0,98.25,0
2013,"Golden-winged Warbler",Vermivora chrysoptera,0,126.3,0
2014,"Golden-winged Warbler",Vermivora chrysoptera,0,62.25,0
2015,"Golden-winged Warbler",Vermivora chrysoptera,0,91,0
2016,"Golden-winged Warbler",Vermivora chrysoptera,0,90.8,0
2017,"Golden-winged Warbler",Vermivora chrysoptera,0,90,0
2018,"Golden-winged Warbler",Vermivora chrysoptera,0,90.5,0
2019,"Golden-winged Warbler",Vermivora chrysoptera,0,63,0
2010,"Black-and-white Warbler",Mniotilta varia,5,69.5,0.07194244604316546
2011,"Black-and-white Warbler",Mniotilta varia,5,98.05,0.05099439061703213
2012,"Black-and-white Warbler",Mniotilta varia,12,98.25,0.12213740458015267
2013,"Black-and-white Warbler",Mniotilta varia,4,126.3,0.03167062549485353
2014,"Black-and-white Warbler",Mniotilta varia,7,62.25,0.11244979919678715
2015,"Black-and-white Warbler",Mniotilta varia,2,91,0.02197802197802198
2016,"Black-and-white Warbler",Mniotilta varia,6,90.8,0.06607929515418502
2017,"Black-and-white Warbler",Mniotilta varia,5,90,0.05555555555555555
2018,"Black-and-white Warbler",Mniotilta varia,7,90.5,0.07734806629834254
2019,"Black-and-white Warbler",Mniotilta varia,5,63,0.07936507936507936
2010,"Prothonotary Warbler",Protonotaria citrea,12,69.5,0.17266187050359713
2011,"Prothonotary Warbler",Protonotaria citrea,30,98.05,0.3059663437021928
2012,"Prothonotary Warbler",Protonotaria citrea,27,98.25,0.2748091603053435
2013,"Prothonotary Warbler",Protonotaria citrea,10,126.3,0.0791765637371338
2014,"Prothonotary Warbler",Protonotaria citrea,15,62.25,0.24096385542168675
2015,"Prothonotary Warbler",Protonotaria citrea,36,91,0.3956043956043956
2016,"Prothonotary Warbler",Protonotaria citrea,0,90.8,0
2017,"Prothonotary Warbler",Protonotaria citrea,14,90,0.15555555555555556
2018,"Prothonotary Warbler",Protonotaria citrea,20,90.5,0.22099447513812154
2019,"Prothonotary Warbler",Protonotaria citrea,2,63,0.031746031746031744
2010,"Tennessee Warbler",Oreothlypis peregrina,22,69.5,0.31654676258992803
2011,"Tennessee Warbler",Oreothlypis peregrina,20,98.05,0.2039775624681285
2012,"Tennessee Warbler",Oreothlypis peregrina,101,98.25,1.0279898218829517
2013,"Tennessee Warbler",Oreothlypis peregrina,86,126.3,0.6809184481393508
2014,"Tennessee Warbler",Oreothlypis peregrina,52,62.25,0.8353413654618473
2015,"Tennessee Warbler",Oreothlypis peregrina,21,91,0.23076923076923078
2016,"Tennessee Warbler",Oreothlypis peregrina,54,90.8,0.5947136563876653
2017,"Tennessee Warbler",Oreothlypis peregrina,95,90,1.0555555555555556
2018,"Tennessee Warbler",Oreothlypis peregrina,33,90.5,0.36464088397790057
2019,"Tennessee Warbler",Oreothlypis peregrina,27,63,0.42857142857142855
2010,"Connecticut Warbler",Oporornis agilis,0,69.5,0
2011,"Connecticut Warbler",Oporornis agilis,0,98.05,0
2012,"Connecticut Warbler",Oporornis agilis,0,98.25,0
2013,"Connecticut Warbler",Oporornis agilis,1,126.3,0.007917656373713382
2014,"Connecticut Warbler",Oporornis agilis,0,62.25,0
2015,"Connecticut Warbler",Oporornis agilis,0,91,0
2016,"Connecticut Warbler",Oporornis agilis,0,90.8,0
2017,"Connecticut Warbler",Oporornis agilis,0,90,0
2018,"Connecticut Warbler",Oporornis agilis,0,90.5,0
2019,"Connecticut Warbler",Oporornis agilis,0,63,0
2010,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,69.5,0
2011,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,98.05,0
2012,"Gray-crowned Yellowthroat",Geothlypis poliocephala,1,98.25,0.010178117048346057
2013,"Gray-crowned Yellowthroat",Geothlypis poliocephala,3,126.3,0.023752969121140142
2014,"Gray-crowned Yellowthroat",Geothlypis poliocephala,3,62.25,0.04819277108433735
2015,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,91,0
2016,"Gray-crowned Yellowthroat",Geothlypis poliocephala,0,90.8,0
2017,"Gray-crowned Yellowthroat",Geothlypis poliocephala,4,90,0.044444444444444446
2018,"Gray-crowned Yellowthroat",Geothlypis poliocephala,1,90.5,0.011049723756906077
2019,"Gray-crowned Yellowthroat",Geothlypis poliocephala,2,63,0.031746031746031744
2010,"Mourning Warbler",Geothlypis philadelphia,0,69.5,0
2011,"Mourning Warbler",Geothlypis philadelphia,4,98.05,0.0407955124936257
2012,"Mourning Warbler",Geothlypis philadelphia,0,98.25,0
2013,"Mourning Warbler",Geothlypis philadelphia,4,126.3,0.03167062549485353
2014,"Mourning Warbler",Geothlypis philadelphia,0,62.25,0
2015,"Mourning Warbler",Geothlypis philadelphia,0,91,0
2016,"Mourning Warbler",Geothlypis philadelphia,0,90.8,0
2017,"Mourning Warbler",Geothlypis philadelphia,0,90,0
2018,"Mourning Warbler",Geothlypis philadelphia,0,90.5,0
2019,"Mourning Warbler",Geothlypis philadelphia,1,63,0.015873015873015872
2010,"Kentucky Warbler",Geothlypis formosa,0,69.5,0
2011,"Kentucky Warbler",Geothlypis formosa,0,98.05,0
2012,"Kentucky Warbler",Geothlypis formosa,0,98.25,0
2013,"Kentucky Warbler",Geothlypis formosa,0,126.3,0
2014,"Kentucky Warbler",Geothlypis formosa,0,62.25,0
2015,"Kentucky Warbler",Geothlypis formosa,0,91,0
2016,"Kentucky Warbler",Geothlypis formosa,0,90.8,0
2017,"Kentucky Warbler",Geothlypis formosa,0,90,0
2018,"Kentucky Warbler",Geothlypis formosa,0,90.5,0
2019,"Kentucky Warbler",Geothlypis formosa,1,63,0.015873015873015872
2010,"American Redstart",Setophaga ruticilla,1,69.5,0.014388489208633094
2011,"American Redstart",Setophaga ruticilla,6,98.05,0.06119326874043855
2012,"American Redstart",Setophaga ruticilla,4,98.25,0.04071246819338423
2013,"American Redstart",Setophaga ruticilla,2,126.3,0.015835312747426764
2014,"American Redstart",Setophaga ruticilla,8,62.25,0.1285140562248996
2015,"American Redstart",Setophaga ruticilla,6,91,0.06593406593406594
2016,"American Redstart",Setophaga ruticilla,5,90.8,0.05506607929515419
2017,"American Redstart",Setophaga ruticilla,2,90,0.022222222222222223
2018,"American Redstart",Setophaga ruticilla,4,90.5,0.04419889502762431
2019,"American Redstart",Setophaga ruticilla,8,63,0.12698412698412698
2010,"Magnolia Warbler",Setophaga magnolia,0,69.5,0
2011,"Magnolia Warbler",Setophaga magnolia,0,98.05,0
2012,"Magnolia Warbler",Setophaga magnolia,0,98.25,0
2013,"Magnolia Warbler",Setophaga magnolia,0,126.3,0
2014,"Magnolia Warbler",Setophaga magnolia,1,62.25,0.01606425702811245
2015,"Magnolia Warbler",Setophaga magnolia,0,91,0
2016,"Magnolia Warbler",Setophaga magnolia,0,90.8,0
2017,"Magnolia Warbler",Setophaga magnolia,0,90,0
2018,"Magnolia Warbler",Setophaga magnolia,0,90.5,0
2019,"Magnolia Warbler",Setophaga magnolia,0,63,0
2010,"Blackburnian Warbler",Setophaga fusca,1,69.5,0.014388489208633094
2011,"Blackburnian Warbler",Setophaga fusca,0,98.05,0
2012,"Blackburnian Warbler",Setophaga fusca,0,98.25,0
