year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2017,"Elegant Trogon",Trogon elegans,15,90,0.166666667
2018,"Elegant Trogon",Trogon elegans,20,90.5,0.220994475
2010,"Amazonian Motmot",Momotus momota,0,69.5,0
2011,"Amazonian Motmot",Momotus momota,1,98.05,0.010198878
2012,"Amazonian Motmot",Momotus momota,7,98.25,0.071246819
2013,"Amazonian Motmot",Momotus momota,4,126.3,0.031670625
2014,"Amazonian Motmot",Momotus momota,0,62.25,0
2015,"Amazonian Motmot",Momotus momota,6,91,0.065934066
2016,"Amazonian Motmot",Momotus momota,0,90.8,0
2017,"Amazonian Motmot",Momotus momota,10,90,0.111111111
2018,"Amazonian Motmot",Momotus momota,0,90.5,0
2010,"Turquoise-browed Motmot",Eumomota superciliosa,1,69.5,0.014388489
2011,"Turquoise-browed Motmot",Eumomota superciliosa,2,98.05,0.020397756
2012,"Turquoise-browed Motmot",Eumomota superciliosa,12,98.25,0.122137405
2013,"Turquoise-browed Motmot",Eumomota superciliosa,4,126.3,0.031670625
2014,"Turquoise-browed Motmot",Eumomota superciliosa,3,62.25,0.048192771
2015,"Turquoise-browed Motmot",Eumomota superciliosa,2,91,0.021978022
2016,"Turquoise-browed Motmot",Eumomota superciliosa,3,90.8,0.033039648
2017,"Turquoise-browed Motmot",Eumomota superciliosa,4,90,0.044444444
2018,"Turquoise-browed Motmot",Eumomota superciliosa,10,90.5,0.110497238
2010,"Ringed Kingfisher",Megaceryle torquata,6,69.5,0.086330935
2011,"Ringed Kingfisher",Megaceryle torquata,7,98.05,0.071392147
2012,"Ringed Kingfisher",Megaceryle torquata,14,98.25,0.142493639
2013,"Ringed Kingfisher",Megaceryle torquata,5,126.3,0.039588282
2014,"Ringed Kingfisher",Megaceryle torquata,11,62.25,0.176706827
2015,"Ringed Kingfisher",Megaceryle torquata,4,91,0.043956044
2016,"Ringed Kingfisher",Megaceryle torquata,5,90.8,0.055066079
2017,"Ringed Kingfisher",Megaceryle torquata,8,90,0.088888889
2018,"Ringed Kingfisher",Megaceryle torquata,4,90.5,0.044198895
2010,"Belted Kingfisher",Megaceryle alcyon,2,69.5,0.028776978
2011,"Belted Kingfisher",Megaceryle alcyon,3,98.05,0.030596634
2012,"Belted Kingfisher",Megaceryle alcyon,1,98.25,0.010178117
2013,"Belted Kingfisher",Megaceryle alcyon,0,126.3,0
2014,"Belted Kingfisher",Megaceryle alcyon,4,62.25,0.064257028
2015,"Belted Kingfisher",Megaceryle alcyon,0,91,0
2016,"Belted Kingfisher",Megaceryle alcyon,4,90.8,0.044052863
2017,"Belted Kingfisher",Megaceryle alcyon,1,90,0.011111111
2018,"Belted Kingfisher",Megaceryle alcyon,1,90.5,0.011049724
2010,"Amazon Kingfisher",Chloroceryle amazona,2,69.5,0.028776978
2011,"Amazon Kingfisher",Chloroceryle amazona,0,98.05,0
2012,"Amazon Kingfisher",Chloroceryle amazona,1,98.25,0.010178117
2013,"Amazon Kingfisher",Chloroceryle amazona,0,126.3,0
2014,"Amazon Kingfisher",Chloroceryle amazona,0,62.25,0
2015,"Amazon Kingfisher",Chloroceryle amazona,1,91,0.010989011
2016,"Amazon Kingfisher",Chloroceryle amazona,1,90.8,0.011013216
2017,"Amazon Kingfisher",Chloroceryle amazona,0,90,0
2018,"Amazon Kingfisher",Chloroceryle amazona,0,90.5,0
2010,"Green Kingfisher",Chloroceryle americana,6,69.5,0.086330935
2011,"Green Kingfisher",Chloroceryle americana,5,98.05,0.050994391
2012,"Green Kingfisher",Chloroceryle americana,11,98.25,0.111959288
2013,"Green Kingfisher",Chloroceryle americana,9,126.3,0.071258907
2014,"Green Kingfisher",Chloroceryle americana,10,62.25,0.16064257
2015,"Green Kingfisher",Chloroceryle americana,10,91,0.10989011
2016,"Green Kingfisher",Chloroceryle americana,16,90.8,0.176211454
2017,"Green Kingfisher",Chloroceryle americana,5,90,0.055555556
2018,"Green Kingfisher",Chloroceryle americana,12,90.5,0.132596685
2010,"American Pygmy Kingfisher",Chloroceryle aenea,0,69.5,0
2011,"American Pygmy Kingfisher",Chloroceryle aenea,0,98.05,0
2012,"American Pygmy Kingfisher",Chloroceryle aenea,0,98.25,0
2013,"American Pygmy Kingfisher",Chloroceryle aenea,0,126.3,0
2014,"American Pygmy Kingfisher",Chloroceryle aenea,0,62.25,0
2015,"American Pygmy Kingfisher",Chloroceryle aenea,0,91,0
2016,"American Pygmy Kingfisher",Chloroceryle aenea,0,90.8,0
2017,"American Pygmy Kingfisher",Chloroceryle aenea,5,90,0.055555556
2018,"American Pygmy Kingfisher",Chloroceryle aenea,0,90.5,0
2010,"White-necked Puffbird",Notharchus hyperrhynchus,0,69.5,0
2011,"White-necked Puffbird",Notharchus hyperrhynchus,0,98.05,0
2012,"White-necked Puffbird",Notharchus hyperrhynchus,0,98.25,0
2013,"White-necked Puffbird",Notharchus hyperrhynchus,0,126.3,0
2014,"White-necked Puffbird",Notharchus hyperrhynchus,0,62.25,0
2015,"White-necked Puffbird",Notharchus hyperrhynchus,2,91,0.021978022
2016,"White-necked Puffbird",Notharchus hyperrhynchus,3,90.8,0.033039648
2017,"White-necked Puffbird",Notharchus hyperrhynchus,14,90,0.155555556
2018,"White-necked Puffbird",Notharchus hyperrhynchus,8,90.5,0.08839779
2010,"Guianan Puffbird",Notharchus macrorhynchos,4,69.5,0.057553957
2011,"Guianan Puffbird",Notharchus macrorhynchos,6,98.05,0.061193269
2012,"Guianan Puffbird",Notharchus macrorhynchos,7,98.25,0.071246819
2013,"Guianan Puffbird",Notharchus macrorhynchos,3,126.3,0.023752969
2014,"Guianan Puffbird",Notharchus macrorhynchos,1,62.25,0.016064257
2015,"Guianan Puffbird",Notharchus macrorhynchos,0,91,0
2016,"Guianan Puffbird",Notharchus macrorhynchos,0,90.8,0
2017,"Guianan Puffbird",Notharchus macrorhynchos,0,90,0
2018,"Guianan Puffbird",Notharchus macrorhynchos,0,90.5,0
2010,"Collared Aracari",Pteroglossus torquatus,1,69.5,0.014388489
2011,"Collared Aracari",Pteroglossus torquatus,0,98.05,0
2012,"Collared Aracari",Pteroglossus torquatus,1,98.25,0.010178117
2013,"Collared Aracari",Pteroglossus torquatus,0,126.3,0
2014,"Collared Aracari",Pteroglossus torquatus,0,62.25,0
2015,"Collared Aracari",Pteroglossus torquatus,0,91,0
2016,"Collared Aracari",Pteroglossus torquatus,0,90.8,0
2017,"Collared Aracari",Pteroglossus torquatus,1,90,0.011111111
2018,"Collared Aracari",Pteroglossus torquatus,0,90.5,0
2010,"Keel-billed Toucan",Ramphastos sulfuratus,0,69.5,0
2011,"Keel-billed Toucan",Ramphastos sulfuratus,0,98.05,0
2012,"Keel-billed Toucan",Ramphastos sulfuratus,2,98.25,0.020356234
2013,"Keel-billed Toucan",Ramphastos sulfuratus,0,126.3,0
2014,"Keel-billed Toucan",Ramphastos sulfuratus,0,62.25,0
2015,"Keel-billed Toucan",Ramphastos sulfuratus,0,91,0
2016,"Keel-billed Toucan",Ramphastos sulfuratus,0,90.8,0
2017,"Keel-billed Toucan",Ramphastos sulfuratus,3,90,0.033333333
2018,"Keel-billed Toucan",Ramphastos sulfuratus,0,90.5,0
2010,"Hoffmann's Woodpecker",Melanerpes hoffmannii,18,69.5,0.258992806
2011,"Hoffmann's Woodpecker",Melanerpes hoffmannii,23,98.05,0.234574197
2012,"Hoffmann's Woodpecker",Melanerpes hoffmannii,38,98.25,0.386768448
2013,"Hoffmann's Woodpecker",Melanerpes hoffmannii,35,126.3,0.277117973
2014,"Hoffmann's Woodpecker",Melanerpes hoffmannii,41,62.25,0.658634538
2015,"Hoffmann's Woodpecker",Melanerpes hoffmannii,36,91,0.395604396
2016,"Hoffmann's Woodpecker",Melanerpes hoffmannii,34,90.8,0.374449339
2017,"Hoffmann's Woodpecker",Melanerpes hoffmannii,53,90,0.588888889
2018,"Hoffmann's Woodpecker",Melanerpes hoffmannii,55,90.5,0.607734807
2010,"Yellow-bellied Sapsucker",Sphyrapicus varius,1,69.5,0.014388489
2011,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,98.05,0
2012,"Yellow-bellied Sapsucker",Sphyrapicus varius,1,98.25,0.010178117
2013,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,126.3,0
2014,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,62.25,0
2015,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,91,0
2016,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90.8,0
2017,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90,0
2018,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,90.5,0
2010,"Lineated Woodpecker",Dryocopus lineatus,0,69.5,0
2011,"Lineated Woodpecker",Dryocopus lineatus,4,98.05,0.040795512
2012,"Lineated Woodpecker",Dryocopus lineatus,5,98.25,0.050890585
2013,"Lineated Woodpecker",Dryocopus lineatus,5,126.3,0.039588282
2014,"Lineated Woodpecker",Dryocopus lineatus,2,62.25,0.032128514
2015,"Lineated Woodpecker",Dryocopus lineatus,2,91,0.021978022
2016,"Lineated Woodpecker",Dryocopus lineatus,1,90.8,0.011013216
2017,"Lineated Woodpecker",Dryocopus lineatus,7,90,0.077777778
2018,"Lineated Woodpecker",Dryocopus lineatus,5,90.5,0.055248619
2010,"Pale-billed Woodpecker",Campephilus guatemalensis,8,69.5,0.115107914
2011,"Pale-billed Woodpecker",Campephilus guatemalensis,15,98.05,0.152983172
2012,"Pale-billed Woodpecker",Campephilus guatemalensis,20,98.25,0.203562341
2013,"Pale-billed Woodpecker",Campephilus guatemalensis,20,126.3,0.158353127
2014,"Pale-billed Woodpecker",Campephilus guatemalensis,17,62.25,0.273092369
2015,"Pale-billed Woodpecker",Campephilus guatemalensis,14,91,0.153846154
2016,"Pale-billed Woodpecker",Campephilus guatemalensis,12,90.8,0.13215859
2017,"Pale-billed Woodpecker",Campephilus guatemalensis,20,90,0.222222222
2018,"Pale-billed Woodpecker",Campephilus guatemalensis,15,90.5,0.165745856
2010,"Collared Forest-Falcon",Micrastur semitorquatus,1,69.5,0.014388489
2011,"Collared Forest-Falcon",Micrastur semitorquatus,2,98.05,0.020397756
2012,"Collared Forest-Falcon",Micrastur semitorquatus,3,98.25,0.030534351
2013,"Collared Forest-Falcon",Micrastur semitorquatus,3,126.3,0.023752969
2014,"Collared Forest-Falcon",Micrastur semitorquatus,4,62.25,0.064257028
2015,"Collared Forest-Falcon",Micrastur semitorquatus,5,91,0.054945055
2016,"Collared Forest-Falcon",Micrastur semitorquatus,3,90.8,0.033039648
2017,"Collared Forest-Falcon",Micrastur semitorquatus,2,90,0.022222222
2018,"Collared Forest-Falcon",Micrastur semitorquatus,7,90.5,0.077348066
2010,"Crested Caracara",Caracara cheriway,4,69.5,0.057553957
2011,"Crested Caracara",Caracara cheriway,13,98.05,0.132585416
2012,"Crested Caracara",Caracara cheriway,9,98.25,0.091603053
2013,"Crested Caracara",Caracara cheriway,8,126.3,0.063341251
2014,"Crested Caracara",Caracara cheriway,16,62.25,0.257028112
2015,"Crested Caracara",Caracara cheriway,18,91,0.197802198
2016,"Crested Caracara",Caracara cheriway,7,90.8,0.077092511
2017,"Crested Caracara",Caracara cheriway,17,90,0.188888889
2018,"Crested Caracara",Caracara cheriway,15,90.5,0.165745856
2010,"Yellow-headed Caracara",Milvago chimachima,0,69.5,0
2011,"Yellow-headed Caracara",Milvago chimachima,0,98.05,0
2012,"Yellow-headed Caracara",Milvago chimachima,2,98.25,0.020356234
2013,"Yellow-headed Caracara",Milvago chimachima,0,126.3,0
2014,"Yellow-headed Caracara",Milvago chimachima,0,62.25,0
2015,"Yellow-headed Caracara",Milvago chimachima,0,91,0
2016,"Yellow-headed Caracara",Milvago chimachima,0,90.8,0
2017,"Yellow-headed Caracara",Milvago chimachima,1,90,0.011111111
2018,"Yellow-headed Caracara",Milvago chimachima,0,90.5,0
2010,"Laughing Falcon",Herpetotheres cachinnans,6,69.5,0.086330935
2011,"Laughing Falcon",Herpetotheres cachinnans,6,98.05,0.061193269
2012,"Laughing Falcon",Herpetotheres cachinnans,12,98.25,0.122137405
2013,"Laughing Falcon",Herpetotheres cachinnans,2,126.3,0.015835313
2014,"Laughing Falcon",Herpetotheres cachinnans,12,62.25,0.192771084
2015,"Laughing Falcon",Herpetotheres cachinnans,0,91,0
2016,"Laughing Falcon",Herpetotheres cachinnans,4,90.8,0.044052863
2017,"Laughing Falcon",Herpetotheres cachinnans,7,90,0.077777778
2018,"Laughing Falcon",Herpetotheres cachinnans,8,90.5,0.08839779
2010,"American Kestrel",Falco sparverius,1,69.5,0.014388489
2011,"American Kestrel",Falco sparverius,0,98.05,0
2012,"American Kestrel",Falco sparverius,3,98.25,0.030534351
2013,"American Kestrel",Falco sparverius,1,126.3,0.007917656
2014,"American Kestrel",Falco sparverius,1,62.25,0.016064257
2015,"American Kestrel",Falco sparverius,1,91,0.010989011
2016,"American Kestrel",Falco sparverius,1,90.8,0.011013216
2017,"American Kestrel",Falco sparverius,0,90,0
2018,"American Kestrel",Falco sparverius,0,90.5,0
2010,"Bat Falcon",Falco rufigularis,0,69.5,0
2011,"Bat Falcon",Falco rufigularis,0,98.05,0
2012,"Bat Falcon",Falco rufigularis,0,98.25,0
2013,"Bat Falcon",Falco rufigularis,0,126.3,0
2014,"Bat Falcon",Falco rufigularis,0,62.25,0
2015,"Bat Falcon",Falco rufigularis,1,91,0.010989011
2016,"Bat Falcon",Falco rufigularis,0,90.8,0
2017,"Bat Falcon",Falco rufigularis,0,90,0
2018,"Bat Falcon",Falco rufigularis,1,90.5,0.011049724
2010,"Peregrine Falcon",Falco peregrinus,0,69.5,0
2011,"Peregrine Falcon",Falco peregrinus,0,98.05,0
2012,"Peregrine Falcon",Falco peregrinus,1,98.25,0.010178117
2013,"Peregrine Falcon",Falco peregrinus,0,126.3,0
2014,"Peregrine Falcon",Falco peregrinus,2,62.25,0.032128514
2015,"Peregrine Falcon",Falco peregrinus,2,91,0.021978022
2016,"Peregrine Falcon",Falco peregrinus,1,90.8,0.011013216
2017,"Peregrine Falcon",Falco peregrinus,0,90,0
2018,"Peregrine Falcon",Falco peregrinus,0,90.5,0
2010,"Orange-chinned Parakeet",Brotogeris jugularis,68,69.5,0.978417266
2011,"Orange-chinned Parakeet",Brotogeris jugularis,104,98.05,1.060683325
2012,"Orange-chinned Parakeet",Brotogeris jugularis,57,98.25,0.580152672
2013,"Orange-chinned Parakeet",Brotogeris jugularis,103,126.3,0.815518606
2014,"Orange-chinned Parakeet",Brotogeris jugularis,73,62.25,1.172690763
2015,"Orange-chinned Parakeet",Brotogeris jugularis,97,91,1.065934066
2016,"Orange-chinned Parakeet",Brotogeris jugularis,30,90.8,0.330396476
2017,"Orange-chinned Parakeet",Brotogeris jugularis,112,90,1.244444444
2018,"Orange-chinned Parakeet",Brotogeris jugularis,123,90.5,1.359116022
2010,"Brown-hooded Parrot",Pyrilia haematotis,0,69.5,0
2011,"Brown-hooded Parrot",Pyrilia haematotis,0,98.05,0
2012,"Brown-hooded Parrot",Pyrilia haematotis,9,98.25,0.091603053
2013,"Brown-hooded Parrot",Pyrilia haematotis,0,126.3,0
2014,"Brown-hooded Parrot",Pyrilia haematotis,0,62.25,0
2015,"Brown-hooded Parrot",Pyrilia haematotis,10,91,0.10989011
2016,"Brown-hooded Parrot",Pyrilia haematotis,12,90.8,0.13215859
2017,"Brown-hooded Parrot",Pyrilia haematotis,6,90,0.066666667
2018,"Brown-hooded Parrot",Pyrilia haematotis,10,90.5,0.110497238
2010,"Red-lored Parrot",Amazona autumnalis,2,69.5,0.028776978
2011,"Red-lored Parrot",Amazona autumnalis,4,98.05,0.040795512
2012,"Red-lored Parrot",Amazona autumnalis,0,98.25,0
2013,"Red-lored Parrot",Amazona autumnalis,11,126.3,0.08709422
2014,"Red-lored Parrot",Amazona autumnalis,0,62.25,0
2015,"Red-lored Parrot",Amazona autumnalis,0,91,0
2016,"Red-lored Parrot",Amazona autumnalis,0,90.8,0
2017,"Red-lored Parrot",Amazona autumnalis,0,90,0
2018,"Red-lored Parrot",Amazona autumnalis,0,90.5,0
2010,"Yellow-naped Parrot",Amazona auropalliata,63,69.5,0.90647482
2011,"Yellow-naped Parrot",Amazona auropalliata,143,98.05,1.458439572
2012,"Yellow-naped Parrot",Amazona auropalliata,132,98.25,1.34351145
2013,"Yellow-naped Parrot",Amazona auropalliata,95,126.3,0.752177356
2014,"Yellow-naped Parrot",Amazona auropalliata,145,62.25,2.329317269
2015,"Yellow-naped Parrot",Amazona auropalliata,99,91,1.087912088
2016,"Yellow-naped Parrot",Amazona auropalliata,89,90.8,0.980176211
2017,"Yellow-naped Parrot",Amazona auropalliata,103,90,1.144444444
2018,"Yellow-naped Parrot",Amazona auropalliata,103,90.5,1.138121547
2010,"White-fronted Parrot",Amazona albifrons,94,69.5,1.352517986
2011,"White-fronted Parrot",Amazona albifrons,146,98.05,1.489036206
2012,"White-fronted Parrot",Amazona albifrons,171,98.25,1.740458015
2013,"White-fronted Parrot",Amazona albifrons,238,126.3,1.884402217
2014,"White-fronted Parrot",Amazona albifrons,174,62.25,2.795180723
2015,"White-fronted Parrot",Amazona albifrons,186,91,2.043956044
2016,"White-fronted Parrot",Amazona albifrons,73,90.8,0.803964758
2017,"White-fronted Parrot",Amazona albifrons,132,90,1.466666667
2018,"White-fronted Parrot",Amazona albifrons,176,90.5,1.944751381
2010,"Mealy Parrot",Amazona farinosa,0,69.5,0
2011,"Mealy Parrot",Amazona farinosa,0,98.05,0
2012,"Mealy Parrot",Amazona farinosa,2,98.25,0.020356234
2013,"Mealy Parrot",Amazona farinosa,2,126.3,0.015835313
2014,"Mealy Parrot",Amazona farinosa,0,62.25,0
2015,"Mealy Parrot",Amazona farinosa,0,91,0
2016,"Mealy Parrot",Amazona farinosa,0,90.8,0
2017,"Mealy Parrot",Amazona farinosa,0,90,0
2018,"Mealy Parrot",Amazona farinosa,0,90.5,0
2010,"Orange-fronted Parakeet",Eupsittula canicularis,36,69.5,0.517985612
2011,"Orange-fronted Parakeet",Eupsittula canicularis,225,98.05,2.294747578
2012,"Orange-fronted Parakeet",Eupsittula canicularis,161,98.25,1.638676845
2013,"Orange-fronted Parakeet",Eupsittula canicularis,97,126.3,0.768012668
2014,"Orange-fronted Parakeet",Eupsittula canicularis,127,62.25,2.040160643
2015,"Orange-fronted Parakeet",Eupsittula canicularis,61,91,0.67032967
2016,"Orange-fronted Parakeet",Eupsittula canicularis,116,90.8,1.27753304
2017,"Orange-fronted Parakeet",Eupsittula canicularis,110,90,1.222222222
2018,"Orange-fronted Parakeet",Eupsittula canicularis,128,90.5,1.414364641
2010,"Barred Antshrike",Thamnophilus doliatus,12,69.5,0.172661871
2011,"Barred Antshrike",Thamnophilus doliatus,11,98.05,0.112187659
2012,"Barred Antshrike",Thamnophilus doliatus,11,98.25,0.111959288
2013,"Barred Antshrike",Thamnophilus doliatus,22,126.3,0.17418844
2014,"Barred Antshrike",Thamnophilus doliatus,5,62.25,0.080321285
2015,"Barred Antshrike",Thamnophilus doliatus,11,91,0.120879121
2016,"Barred Antshrike",Thamnophilus doliatus,10,90.8,0.110132159
2017,"Barred Antshrike",Thamnophilus doliatus,22,90,0.244444444
2018,"Barred Antshrike",Thamnophilus doliatus,12,90.5,0.132596685
2010,"Black-crowned Antshrike",Thamnophilus atrinucha,0,69.5,0
2011,"Black-crowned Antshrike",Thamnophilus atrinucha,1,98.05,0.010198878
2012,"Black-crowned Antshrike",Thamnophilus atrinucha,3,98.25,0.030534351
2013,"Black-crowned Antshrike",Thamnophilus atrinucha,2,126.3,0.015835313
2014,"Black-crowned Antshrike",Thamnophilus atrinucha,0,62.25,0
2015,"Black-crowned Antshrike",Thamnophilus atrinucha,3,91,0.032967033
2016,"Black-crowned Antshrike",Thamnophilus atrinucha,7,90.8,0.077092511
2017,"Black-crowned Antshrike",Thamnophilus atrinucha,0,90,0
2018,"Black-crowned Antshrike",Thamnophilus atrinucha,4,90.5,0.044198895
2010,"Northern Slaty-Antshrike",Thamnophilus punctatus,2,69.5,0.028776978
2011,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,98.05,0
2012,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,98.25,0
2013,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,126.3,0
2014,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,62.25,0
2015,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,91,0
2016,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90.8,0
2017,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90,0
2018,"Northern Slaty-Antshrike",Thamnophilus punctatus,0,90.5,0
2010,"Olivaceous Woodcreeper",Sittasomus griseicapillus,5,69.5,0.071942446
2011,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,98.05,0.081591025
2012,"Olivaceous Woodcreeper",Sittasomus griseicapillus,7,98.25,0.071246819
2013,"Olivaceous Woodcreeper",Sittasomus griseicapillus,12,126.3,0.095011876
2014,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,62.25,0.128514056
2015,"Olivaceous Woodcreeper",Sittasomus griseicapillus,3,91,0.032967033
2016,"Olivaceous Woodcreeper",Sittasomus griseicapillus,9,90.8,0.099118943
2017,"Olivaceous Woodcreeper",Sittasomus griseicapillus,8,90,0.088888889
2018,"Olivaceous Woodcreeper",Sittasomus griseicapillus,2,90.5,0.022099448
2010,"Ruddy Woodcreeper",Dendrocincla homochroa,0,69.5,0
2011,"Ruddy Woodcreeper",Dendrocincla homochroa,1,98.05,0.010198878
2012,"Ruddy Woodcreeper",Dendrocincla homochroa,1,98.25,0.010178117
2013,"Ruddy Woodcreeper",Dendrocincla homochroa,6,126.3,0.047505938
2014,"Ruddy Woodcreeper",Dendrocincla homochroa,5,62.25,0.080321285
2015,"Ruddy Woodcreeper",Dendrocincla homochroa,0,91,0
2016,"Ruddy Woodcreeper",Dendrocincla homochroa,1,90.8,0.011013216
2017,"Ruddy Woodcreeper",Dendrocincla homochroa,1,90,0.011111111
2018,"Ruddy Woodcreeper",Dendrocincla homochroa,4,90.5,0.044198895
2010,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,6,69.5,0.086330935
2011,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,5,98.05,0.050994391
2012,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,27,98.25,0.27480916
2013,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,13,126.3,0.102929533
2014,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,11,62.25,0.176706827
2015,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,5,91,0.054945055
2016,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,6,90.8,0.066079295
2017,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,13,90,0.144444444
2018,"Northern Barred-Woodcreeper",Dendrocolaptes sanctithomae,8,90.5,0.08839779
2010,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,69.5,0.071942446
2011,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,0,98.05,0
2012,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,98.25,0.050890585
2013,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,2,126.3,0.015835313
2014,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,9,62.25,0.144578313
2015,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,2,91,0.021978022
2016,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,0,90.8,0
2017,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,7,90,0.077777778
2018,"Ivory-billed Woodcreeper",Xiphorhynchus flavigaster,5,90.5,0.055248619
2010,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,3,69.5,0.043165468
2011,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,12,98.05,0.122386537
2012,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,19,98.25,0.193384224
2013,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,24,126.3,0.190023753
2014,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,16,62.25,0.257028112
2015,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,13,91,0.142857143
2016,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,18,90.8,0.198237885
2017,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,24,90,0.266666667
2018,"Streak-headed Woodcreeper",Lepidocolaptes souleyetii,16,90.5,0.17679558
2010,"Plain Xenops",Xenops minutus,0,69.5,0
2011,"Plain Xenops",Xenops minutus,1,98.05,0.010198878
2012,"Plain Xenops",Xenops minutus,2,98.25,0.020356234
2013,"Plain Xenops",Xenops minutus,0,126.3,0
2014,"Plain Xenops",Xenops minutus,0,62.25,0
2015,"Plain Xenops",Xenops minutus,1,91,0.010989011
2016,"Plain Xenops",Xenops minutus,0,90.8,0
2017,"Plain Xenops",Xenops minutus,0,90,0
2018,"Plain Xenops",Xenops minutus,1,90.5,0.011049724
2010,"Northern Beardless-Tyrannulet",Camptostoma imberbe,1,69.5,0.014388489
2011,"Northern Beardless-Tyrannulet",Camptostoma imberbe,0,98.05,0
2012,"Northern Beardless-Tyrannulet",Camptostoma imberbe,5,98.25,0.050890585
2013,"Northern Beardless-Tyrannulet",Camptostoma imberbe,5,126.3,0.039588282
2014,"Northern Beardless-Tyrannulet",Camptostoma imberbe,1,62.25,0.016064257
2015,"Northern Beardless-Tyrannulet",Camptostoma imberbe,2,91,0.021978022
2016,"Northern Beardless-Tyrannulet",Camptostoma imberbe,0,90.8,0
2017,"Northern Beardless-Tyrannulet",Camptostoma imberbe,4,90,0.044444444
2018,"Northern Beardless-Tyrannulet",Camptostoma imberbe,2,90.5,0.022099448
2010,"Greenish Elaenia",Myiopagis viridicata,0,69.5,0
2011,"Greenish Elaenia",Myiopagis viridicata,1,98.05,0.010198878
2012,"Greenish Elaenia",Myiopagis viridicata,1,98.25,0.010178117
2013,"Greenish Elaenia",Myiopagis viridicata,1,126.3,0.007917656
2014,"Greenish Elaenia",Myiopagis viridicata,0,62.25,0
2015,"Greenish Elaenia",Myiopagis viridicata,5,91,0.054945055
2016,"Greenish Elaenia",Myiopagis viridicata,0,90.8,0
2017,"Greenish Elaenia",Myiopagis viridicata,1,90,0.011111111
2018,"Greenish Elaenia",Myiopagis viridicata,6,90.5,0.066298343
2010,"Yellow-bellied Elaenia",Elaenia flavogaster,4,69.5,0.057553957
2011,"Yellow-bellied Elaenia",Elaenia flavogaster,1,98.05,0.010198878
2012,"Yellow-bellied Elaenia",Elaenia flavogaster,0,98.25,0
2013,"Yellow-bellied Elaenia",Elaenia flavogaster,3,126.3,0.023752969
2014,"Yellow-bellied Elaenia",Elaenia flavogaster,0,62.25,0
2015,"Yellow-bellied Elaenia",Elaenia flavogaster,0,91,0
2016,"Yellow-bellied Elaenia",Elaenia flavogaster,1,90.8,0.011013216
2017,"Yellow-bellied Elaenia",Elaenia flavogaster,0,90,0
2018,"Yellow-bellied Elaenia",Elaenia flavogaster,3,90.5,0.033149171
2010,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,69.5,0.014388489
2011,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,98.05,0
2012,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,98.25,0
2013,"Ochre-bellied Flycatcher",Mionectes oleagineus,1,126.3,0.007917656
2014,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,62.25,0
2015,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,91,0
2016,"Ochre-bellied Flycatcher",Mionectes oleagineus,0,90.8,0
